time,name,link,images,conpensation,type_of_job,description
2018-06-26 13:16,Structural Engineer,https://newyork.craigslist.org/que/egr/d/structural-engineer/6627468607.html,,The salary is based on level of experience.,full-time,"
        ,
As a well established engineering firm serving the Tri-State area for over 25 years, we are currently seeking a structural engineers to join our team.,
,
Required Qualifications,
,
   -  MS degree in Civil Engineering.,
   -  Proficient skill with AutoCAD or Microstation. Knowledge in both is highly preferred.,
   -  3-5 years experience in residential/commercial building structure design.,
   -  Experience in concrete/steel shop drawings design is a plus. ,
   -  Experience or previous education/training in eTabs, STAAD, or RAM is a plus.,
   -  Must have excellent verbal and written communication skills, work well with team environments, and be able to work solely with minimal supervision on deadline driven projects.,
,
We provide sponsorship for OPT, H1B. Please clearly indicate the request in your email.    "
2018-06-26 13:27,Seeking a senior Project Manager for a rising Metal and Glass Company!,https://newyork.craigslist.org/mnh/egr/d/seeking-senior-project/6627009687.html,,Salary: TBD,full-time,"
        ,
All of New York and New Jersey!!,
,
Precision Metal and Glass is an active New York based metal and glass company looking for a well-rounded, enthusiastic, energetic, self motivated, detail orientated Senior Project Manager to help oversee construction and development projects throughout New York City. Qualified candidates will be comfortable working in a high pressured work environment to help manage new and existing residential and commercial construction spread over a few job sites at any given time.,
,
Roles and Responsibilities:,
,
-Work in the field to monitor daily construction progress across 4-5 active job sites.,
-Work with job site foreman to strategically schedule individual crew assignments.,
-Confirm tasks are assigned to personnel best suited for the job,
,
Collaborate with job site foremen to ensure necessary materials and tools are on hand for all work before they are needed:,
,
-Identify materials needed for each assignment and strategically plan process for each job(crew runner, delivery, rental, etc...),
-Confirm that orders requested by foremen are accurate ,
-Approve order with Manager and place orders and schedule deliveries as directed,
-Manage receipt of deliveries as needed,
,
Administrative:,
,
-Review for accuracy daily logs produced by foremen.,
-Review for accuracy on purchase receipts and ensure receipts are delivered on a weekly basis.,
-Review for accuracy weekly time sheets submitted by crews.,
-Assist with/oversee job site inspections as needed.,
,
Required skills and Experience:,
,
-Proven ability to meet deadlines.,
-Minimum 3-5 years experience managing NYC construction projects.,
-Ability to read architectural plans and complete take offs.,
-Must know how to use Microsoft excel.,
-Must be able to do monthly requisitions.,
-Must have a bachelor's degree.,
,
Qualified candidates must submit a resume and cover letter to be considered.,
,
Serious inquires only.    "
2018-06-26 14:01,Project Manager,https://newyork.craigslist.org/jsy/egr/d/project-manager/6627523376.html,,"T/B/D based upon experience, education and skill set.",full-time,"
        ,
Well established New York City datacom and electrical company seeking a dedicated Project Manager. The Project Manager will be responsible for the management of new site builds and site modifications for Small Cell & DAS projects. This individual must have experience in ODAS project management and the ability to work independently with limited supervision. Only applicants with ODAS project management experience will be considered for the position.,
,
Job Role and Responsibilities:,
,
Manage projects through the entire project lifecycle, managing multiple projects at once.,
,
Responsible for building strong client relationships, managing expectations and acting as the primary liaison between the client and in-house teams.,
,
Effectively communicate project expectations in a timely and clear fashion.,
,
Work with customer and internal teams to understand, define and document project scope requirements and develop time estimates.,
,
Work with Customer in resolving escalated issues.,
,
Report on project status to team members, clients and senior management.,
,
Responsible for proper invoicing, cost controls and performing change order management.,
,
Provide quality management to ensure project deliverables are in line with client requirements.,
,
Demonstrated ability to establish and communicate work load prioritization within and between project teams; well organized.,
,
Participate in proactive team efforts to achieve departmental and company goals.,
,
Uploading user information into systems.,
,
Qualifications:,
,
The successful candidate will have 5+ years of experience managing ODAS projects with the knowledge of all aspects of ODAS including survey, OSP design and construction, familiar with ECS and NYCDOT requirements, Civil and Node construction.,
,
Bachelor's degree or one to two years related experience and/or training; or equivalent combination of education and experience. Construction Management, Engineering or Business preferred.,
,
Proficient using Microsoft Office, Excel, PowerPoint and Outlook    "
2018-06-26 14:35,Senior Hardware/Software Electrical Engineer,https://newyork.craigslist.org/lgi/egr/d/senior-hardware-software/6627563431.html,,Commensurate with experience.,full-time,"
        ,
WHO WE ARE: MIDI is an established Award Winning Product Development firm located in Smithtown, NY specializing in innovative product engineering and design solutions for the medical and scientific markets. With over 45 years of product development consulting experience, having served clientele representing diverse industries both in the US and internationally, our success is based on our multi-disciplined, talented team. And, we are seeking additional team members!,
,
WHO WE SEEK: Here is a basic description of how our instruments are typically structured and the type of skill-set we would be looking for in a Senior Electrical Engineer:,
,
Starting from a high-level, the systems are typically controlled by Windows on an off-the-shelf SBC.  Within the Windows environment we need to develop a program and GUI to control the instrument using C#.NET.  The SBC will then instruct our ""Main Embedded PCB"" on tasks it needs to perform.  This Main-PCB will control/sense a combination of both analogue and digital components like PID-Heating, stepper motors, pumps, RTD, TC, optical & hall interrupts, etc.  We will need to generate schematics/layout/BOM on this PCB along with the C-code firmware to control the components.  Successful Engineers at MIDI are involved in the conceptualization and development of new and innovative products and work directly on-site as a team member and with our client's staff. Your role will be to design and prototype designs using EDA software and testing and improving upon designs.,
,
WHO YOU ARE: You should possess a BS or MS and ideally 5+ years of Experience.   Additionally, you are enthusiastic, creative and a hands-on person.  As a strategic, critical and analytical thinker, you are creative at problem solving, intellectually curious, independent, self-starting and proactive. You are comfortable having daily contact with the company owners and can manage programs involving engineering/product development with ease.,
If you are interested, please reply to this posting with only a PDF resume. No jpegs or photos please. We look forward to hearing from you!,
    "
2018-06-26 15:08,CAD Drafter - Construction,https://newyork.craigslist.org/wch/egr/d/cad-drafter-construction/6627600757.html,,TBD,full-time,"
        ,
General Contractor in Westchester County seeking CAD Drafter.  Entry-Level Position,
,
The successful candidate must be organized and possess knowledge and proficiency with Auto CAD, BIM, Micro-Station, Microsoft Office Suite, 3D Modeling a plus.,
,
This a long-term temporary position with flexible hours.,
    "
2018-06-26 15:55,Lighting Design Intern,https://newyork.craigslist.org/brk/egr/d/lighting-design-intern/6627652997.html,,Salary will be based on Experience.,part-time,"
        ,
Are creative, adventurous, intelligent, question our zeitgeist, well-organized, meticulous in detail, and energetic. Intern will work Two (2) to Three (3) Days a week.,
,
YOUR TASKS:,
1. Project Work (3d models, presentations, renderings, etc.),
2. Marketing Collateral Updates (presentations, posters, newsletters, etc.),
3. Project Research,
,
YOUR SKILLS:,
- Architecture, or related background preferred.,
- Must be highly proficient with Adobe Suite (InDesign),
- Must be proficient in Revit or Rhino,
- May also be needed to provide general studio support,
- Must be extremely organized and fastidious, attention to detail is key,
,
Shortlisted candidate will need to work for 8 hours (paid) to confirm suitability,
,
Salary will be based on Experience. This job starts immediately for the right candidate. If you feel you are qualified for this position, you MUST send your resume and portfolio    "
2018-06-26 16:38,Industrial Manufacturing Engineer (up to $75k),https://newyork.craigslist.org/que/egr/d/industrial-manufacturing/6627698985.html,,$60K - $75K per year,full-time,"
        ,
To apply, please click this link: ,
,
,
,
About Us,
We are a global manufacturer of industrial tools and solutions for the boiler and heat exchange industry.,
,
Our products are used in the manufacturing and repairing of pressure vessels used in power generation, petrochemical, and various other industrial industries thru out the world.,
,
Responsibilities,
• Improve the manufacturing process in the company,
• Study new machinery and facilities,
• Develop performance standards/evaluation systems/incentive programs,
• Determine optimum utilization of machinery/materials/resources,
• Design, develop and conduct work simplification programs,
• Create Programs for the Machine Tools, CNC programming,
,
Education,
• Bachelor's Degree, industrial engineering or related field,
,
Qualifications,
• CNC programming ,Auto Cad,Feature Cam,
• Quality Control,
,
Skills,
• Works well independently,
• Works well in a team,
• Well organized,
• Solves problems effectively,
• Great attention to detail,
• Good computer skills,
• Excellent communication skills,
• Analyzes information effectively,
,
Compensation,
$60K - $75K per year,
,
Position Type,
Full-Time,
,
Benefits,
Full benefits package, health care, vacation, life insurance, 401K, excellent work environment, and the ability to advance through the company engineering department.,
,
,
,
To apply, please click this link: ,    "
2018-06-26 17:30,Architectural Drafter,https://newyork.craigslist.org/que/egr/d/architectural-drafter/6627754190.html,,As per experience,full-time,"
        ,
Our office is looking to hire a motivated architectural drafter with 0-2 year office experience (must have an architectural degree). ,
,
The applicant must be well organized and efficient, as well as have experience in AutoCad. This position requires assisting in project managing, paperwork filing, and drafting. ,
,
If you feel you are qualified and interested in this position, please send out a compilation of your resume and a small portfolio of your abilities: architectural drawings including details, plans, elevations, and sections.    "
2018-06-26 22:03,Intermediate and Junior Architect,https://newyork.craigslist.org/que/egr/d/intermediate-and-junior/6627967423.html,,flexible with experience,full-time,"
        ,
Immediately open position! Flushing(Queens)  Residential Architectural Firm(6-7 people) Specializing in   residential developments from 1,2,3 Family (Alt1 or NB) to midrise and high rise condo buildings and commercial Hotel buildings seeks an intermediate architect proficient in AutoCAD with the following attributes:,
,
-Self motivated,
-Capable of working well independently,
-Excellent coordinate skills,
-Highly organized,
-Excellent communication skills.,
-Previous work experience with all phases of design and construction documents,
-Strong technical skills with construction documents,
-Familiarity with NYC zoning and building codes, having DOB expediter ID is a plus,
-Ability to work efficiently in a fast-paced environment,
-Bilingual is a plus (English and Chinese),
-Field experience and construction drawing knowledge is a big plus,
,
Great opportunity for people who are interested in design and construction and real estate development and willing to learn things and work harder. Having tremendous growth opportunity. ,
,
Candidates should send cover letter, resume, salary requirements and examples of construction document drawings in one PDF file. no phone calls, Email and text only please, Please put Email title to be  ARCH-resume    "
2018-06-27 07:49,Exciting Jr Estimator/Drafter role in trendy LIC! Locals ONLY,https://newyork.craigslist.org/que/egr/d/exciting-jr-estimator-drafter/6628524787.html,,DOE,full-time,"
        ,
Jr Estimator/Drafter Position ,
,
A leading Marble & Stone distributing and fabrication company is looking for a Jr Estimator/Drafter to work with our team of Architects and Engineers and convert designs into technical plans. Jr Estimator/Drafter responsibilities include gathering drawings and specifications, calculating material and equipment requirements and setting up production methods. If you have hands-on experience with computer-aided design (AutoCAD) software and are familiar with building processes, we'd like to meet you.,
,
Ultimately, you'll help us build functional, secure and well-designed products and structures that meet our needs. This person must possess strong interpersonal skills, in order to efficiently communicate & assess client needs. Join our team and learn the ins and outs of our industry!,
,
Responsibilities:,
❏ Liaise with architects and engineers to gather product and structural requirements and designs,
❏ Calculate dimensions, weight limitations and requirements in materials,
❏ Describe production methods step-by-step (including equipment and software types to be used),
❏ Create detailed designs with computer-aided design (AutoCAD) software,
❏ Design diagrams, maps and layouts to illustrate workflow,
❏ Prepare and review rough sketches and review them along with the engineering team,
❏ Ensure final designs comply with regulations and project specs,
❏ Create manuals that describe existing products' operation and maintenance plans using AutoCAD,
❏ Work from rough sketches and specifications created by engineers and architects,
❏ Help design & draft products with engineering and manufacturing techniques,
❏ Create drawings from architectural & engineering documents, following project specifications,
❏ Prepare multiple versions of designs for review by engineers and architects,
❏ Specify dimensions, materials, and procedures for projects ,
❏ Work under the supervision of engineers or architects,
,
Requirements: ,
,
❏	Proven work experience as a Drafter or similar role,
❏	Hands-on experience with computer-aided design (AutoCAD) software,
❏	Familiarity with 3D modeling tools,
❏	Good math skills,
❏	Ability to meet deadlines,
❏	Experience in stone/construction field, preparing & planning large scale projects using AutoCAD, etc. ,
,
Qualifications:,
❏	Bachelor's degree from an accredited University,
❏	3 years of drafting experience ,
❏	A detail-oriented approach to tasks,
❏	A natural problem-solver,
❏	Strong industry research skills    "
2018-06-27 08:56,ELECTRICAL Project Manager,https://newyork.craigslist.org/que/egr/d/electrical-project-manager/6628145427.html,,depends on experience,full-time,"
        ,
We are a medium sized contractor in NYC,
Must have 5+ years experience as project manager,
,
Responsibilities,
Attend job meetings,
Review plan changes and prepare change orders,
Manage multiple projects ,
Billing,
    "
2018-06-27 09:39,Trainee Project Manager at High-End Glass Wall Company,https://newyork.craigslist.org/mnh/egr/d/trainee-project-manager-at/6628179017.html,"https://images.craigslist.org/01212_JsGtDuqdVm_600x450.jpg,https://images.craigslist.org/00i0i_69WtuGAmyft_600x450.jpg,https://images.craigslist.org/00404_gjB8Ey9Uf3n_600x450.jpg,https://images.craigslist.org/00404_ktRe5voQmvu_600x450.jpg,https://images.craigslist.org/00606_9B9NS2ZTXEO_600x450.jpg",$3750/month,full-time,"
        ,
Hi! Thanks for your interest, please check out the details below, and if it seems like the right position for you, feel free to reach out with any questions:,
,
JOB DESCRIPTION,
Wing Partners is looking for an energetic person to join our training program to become a Project Manager. No project management experience is necessary to join as a trainee. You'll learn everything from experienced project managers who manage multi-million dollar projects, building workplaces for fortune 500 companies. We specialize in glass wall systems for office interiors. (Check out our website for photos www.wingpartners.com). Please note that this is not a design role, and you should have some architecture, engineering or construction training.,
,
You will be consulting with designers on the customization capabilities of our wall systems and coordinating the build-out of our clients' designs. You will interact with architects, especially during the drafting of shop drawings and submitting finish samples for approval. You'll assist our Project Managers in the office and in the field on active jobsites with reviewing bid requests, drafting and submitting shop drawings, and following the entire project timeline from bidding to completion.,
,
RESPONSIBILITIES,
* Review construction documents, put together bid packages,
* Develop shop drawings in AutoCAD (or Revit if you know it),
* Field verification measurements,
* Attend construction coordination meetings,
* Assist with scheduling of deliveries and supervision of installers,
,
REQUIREMENTS,
* Proficiency in AutoCAD, Excel & Word. ,
* Experience with Revit is a plus, but not required.,
* Be able to read and understand construction documents,
* Must be able to communicate with clients as well as general contractors and field labor.,
* Self-driven, detail oriented, well organized.,
* Located in the NYC metro area,
,
COMPENSATION & TIME,
40 hours per week, with a salary paid bi-weekly. Typical hours are 9am-6pm, with occasional meetings starting at 8am. Training program lasts 90-180 days depending on performance. Health benefits are available after a waiting period of 60 days. With excellent performance you'll graduate from Trainee to full Project Manager, which includes a pay raise.,
,
ABOUT US,
Wing Partners is a full-service distributor of modern, high-end customized glass wall systems. We work closely with architects and interior designers to help them achieve their visions for the workplaces of clients such as IBM, Under Armour, AMC, Heineken, Coach, Nike, and many more. At Wing Partners, we're a small tight-knit group who works hard and likes to have fun. We're based in Chelsea, New York City.,
,
CONTACT,
Check out our website at WingPartners.com. To apply, please email Joe with your resume/cv and a cover letter using the indeed link. Thanks!    "
2018-06-27 10:23,Automotive Technician,https://newyork.craigslist.org/wch/egr/d/automotive-technician/6628219050.html,,"We offer 401k, medical, dental and paid vacations. Drug testing required",full-time,"
        ,
Bill Volz Westchester Chrysler Dodge Jeep Ram is now hiring! We're looking for a Chrysler technician to join our team. Factory training a plus but willing to train the right person. We offer competitive pay, room for growth and a busy work load. Must have own tools and a clean drivers license.,
,
Automotive Technician Responsibilities:,
,
Diagnose and repair automotive vehicles, re : transmission, electrical, steering, suspension, brakes an AC systems,
Perform routine vehicle tune-ups and maintenance,
Provide labor and time estimates for automotive repairs,
Inspect and test new vehicles for necessary adjustments,
,
Automotive Technician Qualifications:,
,
Previous experience as an automotive technician, mechanic, or other related fields,
Chrysler Certified a plus,
Knowledge of diagnostic and repair equipment,
Strong mechanical aptitude and troubleshooting skills,
Deadline and detail-oriented    "
2018-06-27 11:34,Seeking REAL HelloFresh customers!,https://newyork.craigslist.org/mnh/egr/d/seeking-real-hellofresh/6628295639.html,,"$350 session fee, $1500 usage (flat rate)",part-time,"
        ,
Seeking REAL HelloFresh customers for an upcoming ad campaign! NOT looking for actors.... looking for real people who love HelloFresh and would like to tell us about it.  ,
,
Are you a HelloFresh customer who has introduced HelloFresh to a friend or family member? We want to hear from you!! Has a friend or family member introduced you to HelloFresh? We want to hear from you!! Or do you love HelloFresh so much that you want to introduce it to a friend or family member? We want to hear from you!!,
,
To qualify you must been a current customer with repeat purchases of at least 5 boxes in the last 12 months.,
,
We'd love to meet both families and individuals! To submit yourself (and your family) please answer the below questions in either a written email or a self-taped video. BE SURE TO INCLUDE THE EMAIL ADDRESS ASSOCIATED WITH YOUR HELLOFRESH ACCOUNT and, if sending an email, attach pictures of your self (and your family).,
,
ANSWER THESE QUESTIONS IN AN EMAIL OR SELF-TAPED VIDEO:,
1. Tell us about your background - name, where you're from, what you do, who's in your household, etc,
2. How did you first learn about HelloFresh? What prompted you to start using it? How long have you been a customer?,
3. Tell us why you love HelloFresh!!,
4. What are some challenges that prevent you from cooking meals at home more often?,
5. Do you have a friend or relative that you think would benefit from HelloFresh? If so, describe your relationship to them and why you should introduce them to HelloFresh.,
6. Tell us how many boxes of HelloFresh you've received in the last 12 months.,
,
Send your email or video ASAP but no later than 6/29.,
,
This project films in New York City. If you are not in the NYC area, ALL travel expenses for HelloFresh customers selected for this project will be paid by production.,
,
USAGE INFO:,
,
NUMBER OF VISUALS: ALL Footage and Imagery Shot. Usage and rights as outlined below INCLUDE all images captured and usage of all footage captured and created - including unlimited cutdowns, versions, and lengths.,
,
TERM: 3 years ( Exclusive),
,
TERRITORY: United States and Canada ( including their respective possessions, territories, and commonwealths) ; except worldwide for internet and mobile usage.  ,
,
MEDIA: All forms of TV/ broadcast, Industrial + PR Internet, Digital, Social Media and Blogs, HelloFresh owned or operated websites, and possible radio. Usage for still image materials includes, but is not limited to all forms of collateral, direct mail, all forms of internet and electronic media. ​,
    "
2018-06-27 14:14,Project Architect,https://newyork.craigslist.org/brk/egr/d/project-architect/6628484761.html,"https://images.craigslist.org/00909_4oJyGzp87B_600x450.jpg,https://images.craigslist.org/00P0P_e6M6vwmvdU6_600x450.jpg,https://images.craigslist.org/00202_7fM43nxkbiW_600x450.jpg,https://images.craigslist.org/00a0a_dCxDUWdtU8N_600x450.jpg,https://images.craigslist.org/01717_6oHCpHeCVtR_600x450.jpg,https://images.craigslist.org/00r0r_fKpaeT4Ojbd_600x450.jpg,https://images.craigslist.org/00Z0Z_31UjafRqbLf_600x450.jpg,https://images.craigslist.org/00P0P_uRrhEA8kgE_600x450.jpg,https://images.craigslist.org/00b0b_eKdsmzFrpjz_600x450.jpg",Commensurate with Experience,full-time,"
        ,
Joseph Vance Architects is a small but growing residential architecture firm based in Williamsburg just off McCarren Park. In our 27 years of business we have established ourselves as one of the premier firms specializing in brownstone and townhouse renovations, additions, ground-up construction, lofts and apartments. We are currently seeking a mid level Project Architect/Manager to join our ranks.,
,
As a member of our team you will manage your own projects under the direction of the principal, and with the support of the office as needed to help meet deadlines. The format of our firm is such that everyone is expected to run his/her own jobs - generating designs, presentations and drawings, researching codes, managing schedules, and coordinating with clients, contractors, expeditors, city agencies, vendors, consultants, etc. throughout the entire process of the project from initial client meetings to punch-list closeout. The nature of our business requires immense organization, efficiency, and commitment, but we also maintain a very stable work/life balance. ,
,
Ideally you have experience in residential architecture in NYC, some knowledge of NYC DOB and LPC, have worked with 3D modeling/BIM software (Archicad a plus) and the adobe creative suite. We also expect you to have a great design sensibility and critical thinking skills, along with 4-8 years of professional experience.,
,
If this sounds like you, then please submit a pdf of your cover letter, resume, and work sample. This is a full time salaried position with medical coverage (no part-time or freelance work). We look forward to hearing from you and appreciate your interest in our firm!    "
2018-06-27 16:28,Procore Data Management,https://newyork.craigslist.org/brk/egr/d/procore-data-management/6628631250.html,,Hourly,part-time,"
        ,
High-end construction management company seeking individual with proven Procore experience to enter and maintain all project documents and data. ,
,
Can be flexible with hours. Great opportunity for a CM student.,
,
When replying, please send resume and short introduction.    "
2018-06-27 16:45,Construction Supervisor,https://newyork.craigslist.org/mnh/egr/d/construction-supervisor/6628649688.html,,Salary: To be determined based on qualification and experience,full-time,"
        ,
A well-established General Contractor Construction Company  in need for an experienced construction supervisor. ,
,
Requirements: ,
,
       - Must have completed 40 hour DOB Site Safety Supervisor Course.  ,
       - Manage and supervise on site construction, subcontractors and vendors.,
       - Ability to clearly understand scope of work as indicated in project plans and specs ,
       - Supervise monthly inspection of fire extinguishers, sprinklers/standpipes, and maintain all appropriate log books.,
       - Ensure all OSHA safety, DOB requirements and environmental requirements are met. ,
       - Implement on site quality control and adherence to plans and specifications,
,
Salary: To be determined based on qualification and experience,
Career Level Required: Experienced,
Job Status: Full Time 8am - 4pm,
,
Please email your phone number for us to contact.    "
2018-06-28 06:16,Experienced Senior Construction Manager,https://newyork.craigslist.org/wch/egr/d/experienced-senior/6629344747.html,,Please send resume and salary requirements.,full-time,"
        ,
Real Estate Developer seeks construction manager with ground up multifamily experience.  ,
,
The position will be as owner's representative and liaison with third party construction Management Company.  ,
,
Will report directly to ownership and have a junior project manager as a direct report.,
,
Please send resume and salary requirements.,
    "
2018-06-28 09:01,Maintenance Engineer,https://newyork.craigslist.org/mnh/egr/d/maintenance-engineer/6629530217.html,,"Medical, Vacation time, Sick time, 401K",full-time,"
        ,
The prestigious New York Athletic Club, one of the world's premier private clubs, founded in 1868 and located in Central Park South in Manhattan, is seeking a full-time experienced Maintenance Engineer. The candidate will be maintaining and repairing the club to make sure it is at a quality standard.,
,
The candidate will:,
- Assist Director of Engineering with all maintenance and preventative maintenance to include: refrigeration, heating, plumbing, water treatment, preventative maintenance, A/C units, ice machines, lighting, kitchen equipment, switch rooms, electrical substations, etc.,
- Ensure all projects are completed according to specifications and are completed on time.,
- Understand and practice all lock out- tag out procedures in accordance with OSHA standards,
- Perform all guestroom and public area preventative maintenance services as outlined.,
- Report all safety and security concerns to Director of Engineering or to Manager on Duty immediately.,
- Ensure cleanliness and orderliness of all work space and storage areas.,
- Complete tasks as determined by the Director of Engineering.,
- Provide professional and courteous service at all times,
,
Requirements:,
- Previous hotel engineering required (2-3 years),
- FSD and EPA certification preferred,
- Previous background in HVAC and electrical,
- Understand the technologies required in the work you are performing,
- Change easily and frequently from one activity to another.,
    "
2018-06-28 09:35,Jr. Designer/Associate for Architectural Work and Interior Design work,https://newyork.craigslist.org/mnh/egr/d/jr-designer-associate-for/6629565899.html,,TO BE DETERMINED,full-time,"
        ,
SoHo based boutique Architecture firm seeks Architectural Designer with 1-3 years of experience in architectural design or interior design. The position involves working on projects that include high-end renovation and new construction of residential, retail and commercial projects. ,
,
Duties include assisting project managers, drafting, creating models and renderings, assembling construction documents, NYC permit sets and conducting research.,
,
Applicants must be efficient, organized, and detail oriented with strong design skills. Knowledge of building materials and construction techniques is required. Must be able to communicate effectively and work as part of a team.,
,
- Eligibility to work in the United States and fluent in English.,
- Proficiency in Vectorworks is highly preferred, although CAD is acceptable. ,
- Ability in 3D modeling, rendering and Revit are a plus.,
,
Position is Full Time. Please reply with resume, hourly rate, and work samples.    "
2018-06-28 10:58,CURRENTLY HIRING FULL-TIME CAD DRAFTSMAN,https://newyork.craigslist.org/que/egr/d/currently-hiring-full-time/6629187212.html,,Compensation and benefit package available to highly qualified candidate after probation period,full-time,"
        ,
We have a FULL TIME opening for AutoCAD Drafting/Architectural Associate position. We are looking for a recent college graduate (w/preferably a Bachelor Degree) with CAD drafting experience. Must be fluent in English including writing; presentable and personable with clients as it will require site visits, client meetings, and communication. Will be responsible for mostly drafting but will also be involved in other office activities. Must be committed to long term with a desire to grow within the position. Past CAD drafting and office work experience is a must but will consider others (on a case by case basis). Web programming, graphic design, and SEO expertise is a huge +.,
,
We are a small design & engineering firm located in Queens. Compensation and benefit package will be available to outstanding candidate. Qualified candidates, please email your resume (first) & call at (213) 915-4748 to leave msg with call back #.,
    "
2018-06-28 16:12,Model Maker,https://newyork.craigslist.org/mnh/egr/d/model-maker/6629541622.html,,based on experience,full-time,"
        ,
Company: KMCA Location: New Haven, CT ,
Job Description,
KMCA, Inc. is seeking both entry level or experienced model makers to join its team.  ,
,
KMCA is one of the leading builders of architectural models and prototypes.,
,
If you have experience in an architectural and or engineering model making environment fabricating high quality models and prototypes, working with CAD/CAM software as well as laser cutting, CNC machining skills and traditional model making, we want to talk to you.,
,
The right candidate will have an opportunity to work on many diverse and interesting projects from all over the world.,
,
Visit our website KMCA.com to learn more. ,
,
Note:Candidates who are not U.S. citizens or permanent residents must have authorization to work in the US in order to apply. Application Details,
    "
2018-06-28 17:44,Drafter Construction MEP / Mechanical Engineer,https://newyork.craigslist.org/que/egr/d/drafter-construction-mep/6629891243.html,,Depend on Experience,full-time,"
        ,
Mechanical HVAC Construction Company seeking energetic and positive individual for Construction MEP Drafter position with focus on Mechanical Engineering.  Mechanical HVAC Construction Management experience is required. Must be willing to learn on an ongoing basis and have strong engineering background. ,
 ,
Responsibilities:,
-       Handle project contract documents (under supervision of Project Manager),
-       Produce AutoCAD/BIM for shop drawings, MEP coordination drawings, fabrications drawings, and As Built drawings with company standard,
-       Perform field survey, verification and measurement,
 ,
Required ,
Computer Skill: Autodesk (Revit and AutoCAD 2015), Microsoft Office Suite,
Education: Bachelor of Science in Engineering (Mechanical Engineering Preferred) ,
Experience: 3+ years in construction management and/or mechanical system design,
,
Interested Candidates Must Send Resume and Salary Request    "
2018-06-28 19:41,"IT'S WHO YOU KNOW, OR CAN FIND! UP TO $300K LAND SALES",https://newyork.craigslist.org/mnh/egr/d/its-who-you-know-or-can-find/6629730512.html,,2% FINDER'S FEE PAID ON CLOSING OF DEAL,contract,"
        ,
compensation: 2% COMMISION/FINDER'S FEE,
employment type: contract,
internship,
telecommuting okay,
,
,
It would definitely help if the candidate has a background in spirituality, telluric and cosmic energy and is sensitive to these kinds of energies and the eastern Arts of Chi Gung, Tai Chi, Yoga and meditation and know people or have the ability to get in touch with people with beaucoup money and similar interests.,
,
Project: Find a buyer for Castle Mountain, a 400-acreSacred Mountain in Upstate New York located 2.5 hours from Manhattan, 1 hour from Albany, 1/2 hour to the Oneonta Airport and 1 mile from a private landing Strip ROW.,
,
This mountain has, vortex, triangulation and telluric energy, similar to Sedona Arizona, and Mount Shasta California. This energy is very obvious to enlightened energy masters ,developers of 5-Star Spa resort hotels and Conference Centers, Healing and Performing Arts Centers, as well as spiritual and religious organizations Corporations, and Universities.,
,
This is a commission-based position and pays a 2 percent fee of the selling price for finding a buyer and it is not necessary to even show the property. The property is being offered for $10,000,000. This fee is paid for introducing me to a buyer and should a deal be consummated, you are paid the 2 percent referral fee/commission at the closing., and you do not have to be a real estate broker to do this.,
,
Interested candidates must view the property and that is the only requirement for the position. You can work at home, in your offices, on the road or on the telephone. You introduce me to a buyer, I show the property and you get paid at the closing.,
,
The property can be viewed at www.castlemtn.com.,
,
 Knowing spiritually enlightened people who feel, and resonate with the subtle energy (Ch'i/qi/ki/Prana) of Castle Mountain, is what you are getting paid for.,
,
If you do not know any potential buyers yourself, you may offer part of your referral fee/commision  to a former boss, former firm, architect, engineer, CEO's you may know, or a friend who may know a potential buyer.,
,
If your interested please call 607-652-3387, I do prefer the phone as I am visually challenged.  ,
,
Please feel free to view the website to view Castle Mountain at WWW.castlemtn.com .,
,
,
Contact Kevin Misevis, President Fist-O-Funk,ltd. 607 652 3387.,
,
    OK for recruiters to contact this job poster.,
    do NOT contact us with unsolicited services or offers,
    OK to highlight this job opening for persons with disabilities0,
,
post id: 6581838220,
,
email to friend,
,
♥ best of [?],
    "
2018-06-29 02:54,Lead HVAC Mechanic Needed,https://newyork.craigslist.org/wch/egr/d/lead-hvac-mechanic-needed/6630041108.html,,Hourly,full-time,"
        ,
The Osborn in Rye, NY Is looking for a Full-Time HVAC Mechanic.,
,
,
Under the direction of the Director of Facilities and Property and the Facility Supervisor, the HVAC Mechanic inspects, operates, maintains, installs, and upgrades various types of heating, ventilation, and air conditioning and refrigeration equipment.  Also manages the A/C shop, submits inventory lists, orders refrigerant, prioritizes work requests, and provides direction when working with Facilities staff.        ,
,
High School diploma or GED,
Fluent in English both written and verbal,
Strong knowledge of local and national hvac and refrigeration codes,
Must hold a Universal EPA Refrigerant Handlers Certificate,
Must be able to work with black iron, cast iron, malleable steel, copper, brass, and plastic pipe.,
Must be able to cut, thread, hang, braze, sweat, and install the above-mentioned material.,
Must be knowledgeable in DDC controls, process controls valves, and related systems.,
Must be able to plan and implement new equipment installations and special projects.,
Must be able to exercise supervision. ,
Good communication is a must and must be competent to deal with Osborn Residents. ,
,
    "
